2025-08-18 18:00:26.076 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 00:11:25.0, P_real=0.0
2025-08-18 18:00:28.635 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 00:11:30.0, P_real=0.0
2025-08-18 18:00:31.075 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 00:11:35.0, P_real=0.0
2025-08-18 18:00:33.562 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 00:11:40.0, P_real=0.0
2025-08-18 18:00:33.588 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into solarData: timestamp=2023-05-21 00:11:40.0, Gb=0.0, Gd=0.0, Gr=0.0, HSun=0.0, T=16.5528, WS=1.9339, P_predicted=0.0
2025-08-18 18:00:36.069 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 00:11:45.0, P_real=0.0
2025-08-18 18:00:38.615 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 00:11:50.0, P_real=0.0
2025-08-18 18:00:41.089 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 00:11:55.0, P_real=0.0
2025-08-18 18:00:43.613 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 00:12:00.0, P_real=0.0
2025-08-18 18:00:43.653 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into solarData: timestamp=2023-05-21 00:12:00.0, Gb=0.0, Gd=0.0, Gr=0.0, HSun=0.0, T=16.5513, WS=1.9347, P_predicted=0.0
2025-08-18 18:00:46.092 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 00:12:05.0, P_real=0.0
2025-08-18 18:00:48.598 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 00:12:10.0, P_real=0.0
2025-08-18 18:00:51.102 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 00:12:15.0, P_real=0.0
2025-08-18 18:00:53.667 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 00:12:20.0, P_real=0.0
2025-08-18 18:00:53.773 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into solarData: timestamp=2023-05-21 00:12:20.0, Gb=0.0, Gd=0.0, Gr=0.0, HSun=0.0, T=16.5499, WS=1.9354, P_predicted=0.0
2025-08-18 18:02:30.302 [main] INFO  it.evsmartcharging.CoapObserver - Observation canceled for /res_real_power_obs
2025-08-18 18:02:30.303 [main] INFO  it.evsmartcharging.CoapObserver - Observation canceled for /res_solar_obs
2025-08-18 18:06:09.103 [main] INFO  it.evsmartcharging.CloudApplication - Starting system ...
2025-08-18 18:06:09.347 [main] INFO  it.evsmartcharging.CoapObserver - Start observation for /res_solar_obs
2025-08-18 18:06:09.361 [main] INFO  it.evsmartcharging.CoapObserver - Start observation for /res_real_power_obs
2025-08-18 18:06:17.278 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:05:25.0, P_real=23303.75
2025-08-18 18:06:17.332 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:05:30.0, P_real=23329.26
2025-08-18 18:06:17.499 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into solarData: timestamp=2023-05-21 09:05:20.0, Gb=27.3531, Gd=217.6146, Gr=5.5511, HSun=33.6284, T=18.2798, WS=1.7363, P_predicted=0.0
2025-08-18 18:06:19.690 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:05:35.0, P_real=23354.77
2025-08-18 18:06:22.206 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:05:40.0, P_real=23380.28
2025-08-18 18:06:22.305 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into solarData: timestamp=2023-05-21 09:05:40.0, Gb=27.5179, Gd=218.4549, Gr=5.5739, HSun=33.6886, T=18.2912, WS=1.7352, P_predicted=0.0
2025-08-18 18:06:24.748 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:05:45.0, P_real=23405.79
2025-08-18 18:06:27.193 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:05:50.0, P_real=23431.3
2025-08-18 18:06:29.714 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:05:55.0, P_real=23456.81
2025-08-18 18:06:32.207 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:06:00.0, P_real=23482.32
2025-08-18 18:06:32.250 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into solarData: timestamp=2023-05-21 09:06:00.0, Gb=27.6827, Gd=219.2953, Gr=5.5967, HSun=33.7487, T=18.3027, WS=1.734, P_predicted=0.0
2025-08-18 18:06:34.746 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:06:05.0, P_real=23507.83
2025-08-18 18:06:37.286 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:06:10.0, P_real=23533.34
2025-08-18 18:06:39.724 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:06:15.0, P_real=23558.85
2025-08-18 18:06:42.307 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:06:20.0, P_real=23584.36
2025-08-18 18:06:42.367 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into solarData: timestamp=2023-05-21 09:06:20.0, Gb=27.8474, Gd=220.1357, Gr=5.6194, HSun=33.8088, T=18.3141, WS=1.7328, P_predicted=0.0
2025-08-18 18:06:44.740 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:06:25.0, P_real=23609.87
2025-08-18 18:06:47.253 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:06:30.0, P_real=23635.38
2025-08-18 18:06:49.729 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:06:35.0, P_real=23660.89
2025-08-18 18:06:52.314 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:06:40.0, P_real=23686.4
2025-08-18 18:06:52.359 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into solarData: timestamp=2023-05-21 09:06:40.0, Gb=28.0122, Gd=220.9761, Gr=5.6422, HSun=33.8689, T=18.3256, WS=1.7317, P_predicted=0.0
2025-08-18 18:06:54.862 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:06:45.0, P_real=23711.91
2025-08-18 18:06:57.238 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:06:50.0, P_real=23737.42
2025-08-18 18:06:59.847 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:06:55.0, P_real=23762.93
2025-08-18 18:07:02.261 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into realPower: timestamp=2023-05-21 09:07:00.0, P_real=23788.44
2025-08-18 18:07:02.295 [Thread-0] INFO  it.evsmartcharging.DatabaseManager - Inserted row into solarData: timestamp=2023-05-21 09:07:00.0, Gb=28.177, Gd=221.8165, Gr=5.665, HSun=33.929, T=18.337, WS=1.7305, P_predicted=0.0
2025-08-18 18:09:20.477 [Thread-0] ERROR it.evsmartcharging.CoapObserver - Error during observation!
2025-08-18 18:09:35.236 [Thread-0] ERROR it.evsmartcharging.CoapObserver - Error during observation!
2025-08-18 18:11:09.367 [main] INFO  it.evsmartcharging.CoapObserver - Observation canceled for /res_real_power_obs
2025-08-18 18:11:09.379 [main] INFO  it.evsmartcharging.CoapObserver - Observation canceled for /res_solar_obs
